"player_name" "player_api_id" "overall_rating" "gk_attributes" "num_appearances" "num_leagues"
"10071" "Lassina Toure" 443002 64 46 1 1
"10072" "Filip Krovinovic" 443518 68 47 4 1
"10073" "Jeremy Toljan" 443966 70 56 26 1
"10074" "Craig Storie" 443967 56 54 7 1
"10075" "Damian Kugiel" 443987 60 57 1 1
"10076" "Steven Moreira" 444000 71 57 39 1
"10077" "De Amo" 444186 65 58 13 1
"10078" "Shadrach Eghan Kwesi,20" 444187 70 49 20 1
"10079" "Jean-Philippe Gbamin" 445226 67 56 29 1
"10080" "Euan Sparks" 445509 51 63 1 1
"10081" "Jordan McGhee" 445510 60 71 24 1
"10082" "Liam Lindsay" 445511 59 49 26 1
"10083" "Darren Lyon" 445515 56 52 17 1
"10084" "Wesley Said" 445856 66 58 2 1
"10085" "Fares Bahlouli" 445868 70 44 3 1
"10086" "Brandon Mechele" 445873 73 56 34 1
"10087" "Varela" 445907 71 64 10 1
"10088" "Jose Caro" 445908 66 53 1 1
"10089" "Mario Pasalic" 446266 72 64 38 2
"10090" "Josu" 446525 56 42 2 1
"10091" "Niklas Suele" 447084 79 58 69 1
"10092" "Adrien Hunou" 447107 65 44 4 1
"10093" "Daryl Werker" 447413 62 55 2 1
"10094" "Romain Dessarzin" 447417 53 39 4 1
"10095" "Francois Marquet" 447455 64 53 26 1
"10096" "Alex Ferrari" 447488 67 50 13 1
"10097" "Matteo Fedele" 448321 67 62 33 2
"10098" "Sehrou Guirassy" 448540 67 51 3 1
"10099" "Christian Mathenia" 448805 72 355 33 1
"10100" "Sebastian Kerk" 448806 68 47 5 1
"10101" "Cameron Kerr" 448810 55 47 7 1
"10102" "Robbie Muirhead" 448811 62 63 28 1
"10103" "Greg Kiltie" 448812 58 47 35 1
"10104" "Armin Alesevic" 448851 52 53 2 1
"10105" "Mijat Gacinovic" 448859 66 54 4 1
"10106" "Darnell Fisher" 449205 59 56 33 1
"10107" "N'Diaye Djiby" 449229 61 44 1 1
"10108" "Andreas Christensen" 449232 72 44 31 1
"10109" "Nicolas Rommens" 449233 58 54 2 1
"10110" "Adnan Januzaj" 449241 75 55 24 1
"10111" "Tortol Lumanza Lembi" 449276 62 49 9 1
"10112" "Xabi Irureta" 449484 75 382 37 1
"10113" "Ander Capa" 449492 73 54 61 1
"10114" "Jon Errasti" 449494 73 57 19 1
"10115" "Jemerson" 449666 77 54 3 1
"10116" "Wallace" 450002 74 58 36 1
"10117" "Georgemy" 450003 63 315 3 1
"10118" "Vinicius Araujo" 450005 72 57 3 1
"10119" "Anderson Talisca" 450011 77 59 26 1
"10120" "Alef" 450292 68 48 1 1
"10121" "Cesar" 450293 67 42 2 1
"10122" "Birama Ndoye" 450493 69 44 64 1
"10123" "Peet Bijen" 450708 65 49 17 1
"10124" "Karol Mackiewicz" 450740 65 55 23 1
"10125" "Bartlomiej Dragowski" 450742 71 356 48 1
"10126" "Federico Andrada" 450812 68 46 2 1
"10127" "Yannick Gerhardt" 450976 75 50 31 1
"10128" "Timo Werner" 450980 74 50 58 1
"10129" "Haxhi Neziraj" 451333 60 49 2 1
"10130" "Edmilson Fernandes" 451335 67 60 37 1
"10131" "Unai Garcia" 451941 65 66 1 1
"10132" "Mike Kleiber" 451980 53 46 2 1
"10133" "Cedric Brunner" 451982 60 50 26 1
"10134" "Shani Tarashaj" 451983 68 55 28 1
"10135" "Burgui" 452243 70 46 8 1
"10136" "Lucas Evangelista" 452269 71 59 1 1
"10137" "Samir" 453324 73 61 3 1
"10138" "Giorgi Chanturia" 453973 71 65 21 1
"10139" "Matt Miazga" 458324 72 53 2 1
"10140" "Michele Fornasier" 458660 66 47 4 1
"10141" "Naser Aliji" 458806 68 63 46 1
"10142" "Ferid Matri" 458808 56 50 1 1
"10143" "Marco Franin" 458810 53 42 3 1
"10144" "Alexander Hack" 459000 65 32 7 1
"10145" "Kazuki Nagasawa" 459493 70 37 6 1
"10146" "Yoshinori Muto" 459499 74 59 18 1
"10147" "Ruslan Malinovsky" 459658 71 52 5 1
"10148" "Volodymyr Koval" 459659 58 49 1 1
"10149" "Volodymyr Tanchyk" 459662 55 58 1 1
"10150" "Dario Melnjak" 460004 64 46 6 1
"10151" "Joshua Kimmich" 460632 74 60 15 1
"10152" "Christopher Teichmann" 460635 56 44 5 1
"10153" "Julian Green" 461356 68 53 1 1
"10154" "Alessandro Schoepf" 461357 72 53 5 1
"10155" "Rico Strieder" 462004 67 55 32 2
"10156" "Collins Fai" 462085 68 46 3 1
"10157" "Kevin Bua" 462608 60 38 19 1
"10158" "Francesco Ruberto" 462944 59 291 8 1
"10159" "Ming Yang Yang" 462945 56 52 15 1
"10160" "Sergej Milinkovic-Savic" 463301 75 47 29 2
"10161" "Patryk Mikita" 463529 61 57 7 1
"10162" "Janis Ikaunieks" 463803 65 56 2 1
"10163" "Dawid Kudla" 463806 64 322 18 1
"10164" "Michal Koj" 463810 61 75 23 1
"10165" "Sebastian Bartlewski" 463823 53 47 4 1
"10166" "Patrick Dytko" 463834 57 48 4 1
"10167" "Bartlomiej Smuczynski" 463843 59 60 2 1
"10168" "Korneliusz Sochan" 463925 52 44 1 1
"10169" "Piotr Zemlo" 463950 55 53 1 1
"10170" "Jakub Wrabel" 463957 52 257 9 1
"10171" "Enes Unal" 464486 69 56 3 1
"10172" "Michael Heinloth" 464500 68 64 19 1
"10173" "Jakub Lukowski" 464621 58 60 1 1
"10174" "Norman Peyretti" 464665 56 50 1 1
"10175" "Vinicius" 465399 67 46 15 1
"10176" "Kamil Mazek" 465568 64 55 25 1
"10177" "Guillermo Varela" 465614 68 66 3 1
"10178" "Wesley Hoedt" 465628 75 57 48 2
"10179" "Sander Coopman" 465724 65 47 2 1
"10180" "Nikola Storm" 465726 68 52 16 1
"10181" "Tuur Dierckx" 465728 70 53 5 1
"10182" "Boli Bolingoli-Mbombo" 465730 68 58 9 1
"10183" "Pieter Gerkens" 465746 68 54 21 1
"10184" "Timothy Castagne" 465750 71 63 33 1
"10185" "Mohamed Daf" 465752 63 58 1 1
"10186" "Pawel Moskwik" 465797 62 55 10 1
"10187" "Damian Szymanski" 465828 54 64 11 1
"10188" "Karim Azamoum" 465924 64 52 9 1
"10189" "Youri Tielemans" 465960 76 50 45 1
"10190" "Oswal Alvarez" 465963 63 46 2 1
"10191" "Jari Vandeputte" 466113 61 39 1 1
"10192" "Sebastien Locigno" 466117 65 59 7 1
"10193" "Theo Bongonda" 466132 72 58 20 2
"10194" "Mohamed Larbi" 466143 70 54 26 1
"10195" "Gilles Dewaele" 466157 57 52 3 1
"10196" "Renaud Emond" 466203 69 58 36 1
"10197" "Souleymane Baba Diomande" 466260 58 40 10 1
"10198" "Franck Hery" 466294 59 52 3 1
"10199" "Cedric Yambere" 466308 68 57 39 1
"10200" "Marcel Tisserand" 466357 72 63 51 1
"10201" "Jessy Pi" 466430 66 55 37 1
"10202" "Mike Maignan" 466439 66 331 3 1
"10203" "Pierre Bourdin" 466443 64 38 22 1
"10204" "Faycal Rherras" 466480 64 49 26 1
"10205" "Allan Saint-Maximin" 466482 66 45 4 2
"10206" "Jonathan Benteke" 466484 62 57 1 1
"10207" "Florent Stevance" 466501 64 59 4 1
"10208" "Yohan Boli" 466589 67 52 8 1
"10209" "Marin Jakolis" 466623 56 46 1 1
"10210" "Jefferson Lerma" 466672 72 57 31 1
"10211" "Lucas Woudenberg" 466832 67 43 30 1
"10212" "Joey Sleegers" 466834 67 68 10 1
"10213" "Kyle Ebecilio" 466843 72 51 55 1
"10214" "Joost van Aken" 466854 71 47 53 1
"10215" "Sean Klaiber" 466861 68 70 27 1
"10216" "Krisztian Adorjan" 466880 64 51 13 1
"10217" "William Troost-Ekong" 466884 67 47 18 1
"10218" "Seydina Diarra" 466889 60 48 2 1
"10219" "Alireza Jahanbakhsh" 466890 71 47 32 1
"10220" "Ulysse Diallo" 466892 67 49 2 1
"10221" "Vincent Janssen" 467022 77 62 32 1
"10222" "Hidde Jurjus" 467024 68 343 34 1
"10223" "Dean Koolhof" 467027 66 66 5 1
"10224" "Alec Luyckx" 467052 57 43 2 1
"10225" "Jinty Caenepeel" 467053 61 45 1 1
"10226" "Everon Pisas" 467056 61 58 16 1
"10227" "Sebastian Bonecki" 467316 57 43 7 1
"10228" "Laszlo Kleinheisler" 467318 67 44 1 1
"10229" "Kenedy" 467354 72 64 4 1
"10230" "Kevin Vermeulen" 467466 62 58 5 1
"10231" "Elso Brito" 467467 62 58 6 1
"10232" "Danzell Gravenberch" 467478 62 44 2 1
"10233" "Riechedly Bazoer" 467479 77 53 41 1
"10234" "Bas Kuipers" 467480 67 62 52 1
"10235" "Abdelmalek El Hasnaoui" 467485 63 52 5 1
"10236" "Moses Simon" 467486 73 54 24 1
"10237" "Vincent Vermeij" 467488 67 51 21 1
"10238" "Farshad Noor" 467494 65 60 11 1
"10239" "Jorrit Hendrix" 467495 75 53 46 1
"10240" "Mohamed Rayhi" 467499 66 58 4 1
"10241" "Dario Tanda" 467511 63 51 1 1
"10242" "Kristopher Vida" 467513 64 50 12 1
"10243" "Jari Oosterwijk" 467521 65 58 11 1
"10244" "Youssouf Sabaly" 467689 73 54 93 1
"10245" "Thomas Lemar" 468931 74 60 26 1
"10246" "Tijane Reis" 469216 59 56 1 1
"10247" "Marc Klok" 469277 56 53 4 1
"10248" "Cihat Celik" 469282 60 50 1 1
"10249" "Ingo van Weert" 469285 60 55 10 1
"10250" "Danny Williams" 469296 61 47 63 1
"10251" "Kyle Jacobs" 469318 56 38 5 1
"10252" "Gary Oliver" 469523 54 37 1 1
"10253" "Oded Gavish" 469528 61 48 5 1
"10254" "Jonathan Glao Tah" 469700 76 49 43 1
"10255" "Mahmoud Dahoud" 469701 73 53 27 1
"10256" "Stefan Kutschke" 469705 65 55 7 1
"10257" "Kenan Karaman" 469763 68 54 19 1
"10258" "Levin Mete Oztunali" 469764 72 63 27 1
"10259" "Kenny Tete" 469804 76 51 23 1
"10260" "Nabil Fekir" 469852 79 61 45 1
"10261" "Liam Henderson" 469939 58 60 8 1
"10262" "Liam Gordon" 469957 52 48 1 1
"10263" "Conor Brennan" 470003 51 252 4 1
"10264" "Jack Leitch" 470022 59 54 13 1
"10265" "Dominic Thomas" 470026 55 48 4 1
"10266" "Joao Novais" 470301 60 46 7 1
"10267" "Anderson Esiti" 470305 72 56 27 1
"10268" "Joao Gois" 470337 67 48 18 1
"10269" "Miguel Vieira" 470361 65 49 8 1
"10270" "Vasco Rocha" 470362 66 43 13 1
"10271" "Kuca" 470370 73 54 40 1
"10272" "Paul Willis" 470412 55 50 11 1
"10273" "Alex Kakuba" 470416 63 53 8 1
"10274" "Nelson Barbosa" 470499 67 44 25 1
"10275" "Mica" 470503 64 47 10 1
"10276" "Nuno Rocha" 470521 66 52 14 1
"10277" "Jean Michael Seri" 470539 76 58 83 2
"10278" "Leandro Silva" 470541 69 50 23 1
"10279" "Helder Tavares" 470546 66 48 27 1
"10280" "Ben Richards-Everton" 470720 57 51 1 1
"10281" "Nurio" 470806 65 45 6 1
"10282" "Hugo Basto" 470807 70 61 44 1
"10283" "Erivaldo" 470814 62 57 2 1
"10284" "Clesio Bauque" 470836 65 62 1 1
"10285" "Jose Mauri" 470868 72 48 32 1
"10286" "Craig Wighton" 473822 57 49 8 1
"10287" "Joachim Eickmayer" 473851 63 50 7 1
"10288" "Corentin Tolisso" 473852 76 54 73 1
"10289" "Jordan Amavi" 473853 75 58 54 2
"10290" "Georges N'Koudou" 473855 75 50 39 1
"10291" "Zana Allee" 473857 65 63 1 1
"10292" "Cedric Hountondji" 473858 69 57 14 1
"10293" "Damien Dussaut" 473859 64 60 13 1
"10294" "Ricardo Gomes" 473873 70 42 11 1
"10295" "David Holman" 473937 63 47 2 1
"10296" "Claude Goncalves" 474102 68 62 14 1
"10297" "Henrique Dourado" 474131 74 45 24 1
"10298" "Antonio Sanabria" 474448 75 58 27 1
"10299" "Jose Gimenez" 474589 81 52 47 1
"10300" "Alvaro Garcia" 474658 64 48 1 1
"10301" "Roberto Chen" 474668 68 54 2 1
"10302" "Bobley Anderson" 474671 68 44 1 1
"10303" "Samuel Garcia" 474672 78 48 54 1
"10304" "Johan Mojica" 474673 74 59 7 1
"10305" "Federico Nicolas Cartabia" 474680 74 50 55 1
"10306" "Djavan" 474682 75 43 59 1
"10307" "Marcelo Goiano" 474736 72 56 53 1
"10308" "Filipe Ferreira" 476766 71 57 72 1
"10309" "Deyverson" 476769 76 53 48 3
"10310" "Ali Adnan" 476771 72 59 21 1
"10311" "Luis Silva" 476945 68 53 27 1
"10312" "Rafa Silva" 477023 78 51 72 1
"10313" "Hebert" 477167 68 65 49 2
"10314" "Sandro Lima" 477205 62 44 6 1
"10315" "Gabriel Moura" 477470 72 50 59 1
"10316" "Raul Albentosa" 477471 74 61 44 1
"10317" "Jose Luis Morales" 477472 77 64 64 1
"10318" "Jailson" 477473 68 55 43 1
"10319" "Kodjo Kasse Alphonse" 477474 58 47 1 1
"10320" "Fernando Neto" 477475 62 40 4 1
"10321" "Edgar Antonio Mendez" 477493 73 60 28 1
"10322" "Raul Lizoain" 477498 68 336 7 1
"10323" "Javier Noblejas" 477595 64 66 1 1
"10324" "Salva Ruiz" 477604 67 64 1 1
"10325" "Sandro Ramirez" 477615 72 52 4 1
"10326" "Samuel Gigot" 478112 65 59 17 1
"10327" "Dimitri Cavare" 478345 70 50 16 1
"10328" "Matt Grimes" 478357 62 59 1 1
"10329" "Jon Gaztanaga" 478390 66 56 2 1
"10330" "Marco Sangalli" 478391 66 50 1 1
"10331" "Tiemoue Bakayoko" 478393 72 61 43 1
"10332" "Femi Balogun" 478418 64 56 20 1
"10333" "Adam Marusic" 478447 69 44 49 1
"10334" "Derley" 478987 75 46 31 1
"10335" "Alex Soares" 478988 71 47 53 1
"10336" "Joshua Nadeau" 478997 57 61 5 1
"10337" "Ayoze Perez" 479020 73 57 47 1
"10338" "David Costas" 479217 70 55 14 1
"10339" "Charlie Trafford" 480213 58 41 2 1
"10340" "Juan Delgado" 480778 70 54 27 1
"10341" "Christian" 480799 68 45 18 1
"10342" "Pawel Jaroszynski" 480964 60 55 31 1
"10343" "Charles Telfer" 481106 63 57 18 1
"10344" "Jason Cummings" 481541 50 50 9 1
"10345" "Oumar Diakhite" 481656 68 54 30 1
"10346" "Bryan Pele" 481694 66 54 9 1
"10347" "Mahmoud Kahraba" 481722 68 54 15 1
"10348" "Ebenezer Assifuah" 482200 68 58 49 1
"10349" "Adrian Embarba" 482331 73 50 28 1
"10350" "Julien De Sart" 482397 70 54 19 1
"10351" "Kingsley Boateng" 482841 69 47 10 1
"10352" "Albert Rusnak" 484858 74 53 60 1
"10353" "Tana" 484906 70 47 26 1
"10354" "Hans Hateboer" 485047 68 54 62 1
"10355" "Joseba Zaldua" 485141 72 58 41 1
"10356" "Roberto Gagliardini" 485634 60 42 1 1
"10357" "Djavan Anderson" 486819 63 52 8 1
"10358" "Ofir Marciano" 487334 64 311 6 1
"10359" "Wendell" 487867 77 54 51 1
"10360" "Julen Etxabeguren" 488087 55 51 20 1
"10361" "Bernardo Silva" 488139 79 54 47 1
"10362" "Joao Teixeira" 488140 69 50 2 1
"10363" "Kieran Kennedy" 488189 54 53 18 1
"10364" "Ellis Plummer" 488195 53 55 6 1
"10365" "Axel Borgmann" 488297 59 59 19 1
"10366" "Philipp Max" 488298 70 57 23 1
"10367" "Wilde-Donald Guerrier" 488418 66 41 41 1
"10368" "Tomas Vestenicky" 488445 61 61 1 1
"10369" "Rafa Galvez" 488710 63 53 1 1
"10370" "Balde Diao Keita" 488958 77 56 35 1
"10371" "Michal Helik" 488960 66 52 17 1
"10372" "Ruben Semedo" 489013 74 59 26 1
"10373" "Jaume" 489240 74 368 17 1
"10374" "Robert Ibanez" 489245 73 53 19 1
"10375" "Renato Tapia" 489288 71 60 24 1
"10376" "Formose Mendy" 489501 64 56 17 1
"10377" "Pedrao" 489710 70 55 19 1
"10378" "Rai Vloet" 489959 65 60 3 1
"10379" "Jamie Sendles-White" 490121 61 56 4 1
"10380" "Demba Camara" 490181 67 63 4 1
"10381" "Michal Przybyla" 490184 62 46 7 1
"10382" "Jan Bednarek" 490868 60 56 7 1
"10383" "Thomas Fekete" 491016 53 48 3 1
"10384" "Sergiy Bolbat" 491072 69 60 11 1
"10385" "Laurent Dos Santos" 491167 63 58 22 1
"10386" "Dany Maury" 491168 60 48 1 1
"10387" "Mario Piccinocchi" 491221 61 52 30 1
"10388" "Piotr Piwowar" 491437 50 40 1 1
"10389" "Zoran Josipovic" 491794 60 46 1 1
"10390" "Said Benrahma" 491883 67 53 4 1
"10391" "Florent Hadergjonaj" 492132 69 52 58 1
"10392" "Demarai Gray" 492586 68 51 1 1
"10393" "Melvyn Lorenzen" 493160 63 53 3 1
"10394" "Gregory Wuethrich" 493185 62 55 31 1
"10395" "Carlos Mane" 493196 76 60 24 1
"10396" "Albion Avdijaj" 493418 54 46 14 1
"10397" "Younes Kaabouni" 493467 65 55 3 1
"10398" "Jubal" 493731 67 52 9 1
"10399" "Tom Lawrence" 494435 65 50 1 1
"10400" "Jonathan Rodriguez" 495107 74 53 6 1
"10401" "Sheraldo Becker" 495222 71 64 18 1
"10402" "Adalberto Penaranda" 495841 72 47 21 1
"10403" "Adam Waszkiewicz" 495942 52 48 15 1
"10404" "Antonio-Mirko Colak" 496045 69 52 20 1
"10405" "Dejan Drazic" 496054 70 46 1 1
"10406" "Marco Ilaimaharitra" 496285 63 56 4 1
"10407" "Ryan Thomas" 496356 71 45 53 1
"10408" "Renato" 496549 56 58 2 1
"10409" "Jairo Riedewald" 496563 75 61 34 1
"10410" "Barnes Osei" 496646 64 59 11 1
"10411" "Diney" 496648 64 57 1 1
"10412" "Sebastian Ayala" 496865 64 47 3 1
"10413" "Mathieu Maertens" 497572 58 49 6 1
"10414" "Eugene Ansah" 497753 64 54 3 1
"10415" "Mickael Malsa" 497763 58 41 4 1
"10416" "Marco Asensio" 498033 75 50 33 1
"10417" "Marcos Vinicius" 498295 63 54 2 1
"10418" "Raul" 498603 66 130 26 1
"10419" "Adam Masina" 500502 73 54 30 1
"10420" "Nabil Bentaleb" 500520 75 59 38 1
"10421" "Rafael Defendi" 500575 69 344 37 1
"10422" "Leandro Pereira" 500585 72 54 6 1
"10423" "Gustavo Campanharo" 500602 72 54 4 1
"10424" "Rui Correia" 500618 70 56 47 1
"10425" "Junior Oto'o Zue" 500721 68 58 18 1
"10426" "Cristian Herrera" 500791 70 61 19 1
"10427" "Joris Kayembe Ditu" 500932 69 58 23 1
"10428" "Raphael Guzzo" 500934 69 62 11 1
"10429" "Wallyson Mallmann" 500939 72 57 8 1
"10430" "Tyler Blackett" 501040 66 63 9 2
"10431" "Franck Honorat" 501543 61 61 2 1
"10432" "Davie Selke" 501568 72 55 23 1
"10433" "Valmir Sulejmani" 501569 62 54 2 1
"10434" "George Puscas" 501940 64 48 1 1
"10435" "Harrison Reed" 502420 67 54 5 1
"10436" "Sam Gallagher" 502421 64 60 3 1
"10437" "Mateusz Wdowiak" 502539 58 56 6 1
"10438" "Dawid Kownacki" 502543 63 57 21 1
"10439" "Patryk Lipski" 502645 65 38 28 1
"10440" "Maciej Urbanczyk" 502648 62 54 10 1
"10441" "Lucas" 502812 57 48 36 1
"10442" "Filip Jagiello" 502931 57 54 1 1
"10443" "Tomasz Mokwa" 503098 60 55 11 1
"10444" "Rodrigue Casimir Ninga" 503149 71 50 20 1
"10445" "Bilal Basacikoglu" 503629 74 50 35 1
"10446" "Joachim Andersen" 503659 68 58 23 1
"10447" "Milan Gajic" 504033 69 38 7 1
"10448" "Lucas Hernandez" 504606 74 49 8 1
"10449" "Andy Kawaya" 504613 65 70 1 1
"10450" "Michal Walski" 505035 60 48 3 1
"10451" "Branco van den Boomen" 505059 67 48 16 1
"10452" "Ferjani Sassi" 505866 66 51 12 1
"10453" "Aaron Appindangoye" 505942 67 43 8 1
"10454" "Andrea Conti" 506364 67 54 10 1
"10455" "Reginaldo" 508421 67 45 4 1
"10456" "Mohamed Ibrahim" 508431 68 47 4 1
"10457" "Moussa Dembele" 509148 67 49 1 1
"10458" "Kristoffer Peterson" 510399 67 57 24 1
"10459" "Yoan Cardinale" 510569 70 350 25 1
"10460" "Faysel Kasmi" 512033 66 48 19 1
"10461" "Theo Pellenard" 512723 66 54 3 1
"10462" "Yanis Mbombo Lokwa" 512726 64 54 10 1
"10463" "Ali Yasar" 512728 57 41 1 1
"10464" "Deni Milosevic" 512730 65 45 13 1
"10465" "Mbaye Diagne" 512734 62 40 7 1
"10466" "Thomas Toure" 512740 73 53 23 1
"10467" "Dabney Dos Santos" 512747 70 56 42 1
"10468" "Victor Camarasa" 513086 75 53 41 1
"10469" "Nemanja Antonov" 513512 63 59 16 1
"10470" "Ahmed El Messaoudi" 513810 65 45 28 1
"10471" "Sacha Bastien" 513990 60 298 1 1
"10472" "Timo Baumgartl" 514301 68 69 35 1
"10473" "Eoghan O'Connell" 514802 55 59 4 1
"10474" "Daley Sinkgraven" 514806 74 63 44 1
"10475" "Moi" 514850 61 48 1 1
"10476" "Jessy Galvez Lopez" 515189 64 44 7 1
"10477" "Milos Veljkovic" 515333 61 59 1 1
"10478" "Nathan Thomas" 515337 61 63 1 1
"10479" "Brad Smith" 515338 60 62 3 1
"10480" "Matthew Pennington" 516273 63 54 4 1
"10481" "Julian Brandt" 516846 76 55 34 1
"10482" "Carlos Fernandez" 516854 62 54 2 1
"10483" "Antonio Marin Molina" 517294 63 59 1 1
"10484" "Nico Elvedi" 517346 68 55 31 2
"10485" "Matias Nahuel Leiva" 517941 73 56 13 1
"10486" "Carlos Vigaray" 518240 70 50 25 1
"10487" "Robin Gosens" 518346 67 64 47 1
"10488" "Ricardo Kishna" 518373 75 51 30 2
"10489" "Gino Bosz" 518535 63 53 2 1
"10490" "Mickael Leca" 518538 64 52 4 1
"10491" "Lukas Haraslin" 518628 63 63 9 1
"10492" "Godfred Donsah" 518663 73 52 31 1
"10493" "Fran Serrano" 518664 60 56 1 1
"10494" "Gyrano Kerk" 519134 59 63 2 1
"10495" "Enzo Crivelli" 519575 70 55 16 1
"10496" "Adam Armstrong" 519835 67 55 1 1
"10497" "Stuart Findlay" 519951 55 49 21 1
"10498" "Duncan Watmore" 520230 67 58 11 2
"10499" "Charni Ekangamene" 520299 61 50 9 1
"10500" "Valmir Berisha" 520341 63 53 1 1
"10501" "Paul Seguin" 520342 62 54 2 1
"10502" "Fernando Quesada" 520349 63 48 1 1
"10503" "Jordy van der Winden" 520426 60 51 2 1
"10504" "Maxime Dominguez" 520450 55 45 2 1
"10505" "Lewis Morgan" 520462 54 43 1 1
"10506" "Nicola Sutter" 520466 52 56 18 1
"10507" "Arber Zeneli" 520659 69 49 17 1
"10508" "Dany da Silva" 520798 55 270 2 1
"10509" "Ulisses Garcia" 520979 63 58 8 2
"10510" "Jeff Hardeveld" 521195 69 51 15 1
"10511" "Fidan Aliti" 521203 54 47 11 1
"10512" "Dieumerci Ndongala" 521204 70 55 40 1
"10513" "Anas Tahiri" 521272 57 56 4 1
"10514" "Dennes de Kegel" 521280 59 60 7 1
"10515" "Manuel Akanji" 521318 53 47 5 1
"10516" "Julian Weigl" 521421 75 54 25 1
"10517" "Nathan" 521945 72 56 4 1
"10518" "Jorge Kadu" 522116 62 55 12 1
"10519" "Federico Ricca" 522203 70 48 7 1
"10520" "Pawel Zielinski" 522276 65 58 51 1
"10521" "Aleksandar Damcevski" 522571 64 50 8 1
"10522" "Daniel Pinillos" 522576 67 54 9 1
"10523" "Munir El Haddadi" 522579 74 56 15 1
"10524" "Matheus Pereira" 522651 72 66 1 1
"10525" "Mickael Tirpan" 522673 60 40 4 1
"10526" "Sebastien Pennacchio" 522746 59 39 11 1
"10527" "Dalbert" 522750 71 43 23 1
"10528" "Arnold" 522765 70 40 21 1
"10529" "Paulo Henrique" 522771 62 41 2 1
"10530" "Rafael" 522846 61 45 2 1
"10531" "Lewis Enoh" 523363 66 52 10 1
"10532" "Juanma" 523387 57 54 1 1
"10533" "Alvaro Medran" 523390 72 62 16 1
"10534" "Jhonder Cadiz" 523414 60 41 12 1
"10535" "Christopher Cadden" 523758 53 56 16 1
"10536" "Joao Palinha" 524434 74 46 26 1
"10537" "Abdullahi Shehu" 525595 71 65 26 1
"10538" "Jakub Bartosz" 526221 58 53 2 1
"10539" "Issa Baradji" 526223 65 53 1 1
"10540" "Cyriel Dessers" 526230 65 58 4 1
"10541" "Luca Valzania" 526241 61 35 2 1
"10542" "Breel Embolo" 527103 76 45 45 1
"10543" "Albian Ajeti" 527104 64 56 3 1
"10544" "Patrick Roberts" 527549 67 46 9 1
"10545" "Bilal Ould-Chikh" 528050 67 44 4 1
"10546" "Marco Thaler" 528188 52 45 22 1
"10547" "Aaron Lennox" 528212 48 237 1 1
"10548" "Marion" 528347 69 56 6 1
"10549" "Federico Mattiello" 528439 71 34 3 1
"10550" "Crislan" 528508 72 65 6 1
"10551" "David Goldar" 528873 64 64 1 1
"10552" "Bernard Mensah" 529285 76 61 29 1
"10553" "Jerome Prior" 529324 69 349 11 1
"10554" "Marvin Friedrich" 530858 64 65 2 1
"10555" "Leroy Sane" 530859 76 52 30 1
"10556" "Max Christiansen" 531014 69 56 12 1
"10557" "Robin Kamber" 531309 55 48 6 1
"10558" "Daniel Ceballos" 531629 74 63 22 1
"10559" "Maximilian Philipp" 532738 72 49 10 1
"10560" "James Wilson" 532741 67 62 3 1
"10561" "Zizo" 532766 63 43 28 1
"10562" "Pau Sabata" 532942 71 354 36 1
"10563" "Adama Traore" 533212 68 50 14 1
"10564" "Uche Henry Agbo" 533227 63 49 3 1
"10565" "Onyinye Ndidi,26" 533228 68 54 26 1
"10566" "Nelson Monte" 534473 69 59 16 1
"10567" "Success Isaac" 534484 70 55 37 1
"10568" "Ernest Ohemeng" 534485 69 53 11 1
"10569" "Ruben Neves" 534684 76 56 24 1
"10570" "Petros" 535600 76 62 27 1
"10571" "Malcom" 535603 71 53 5 1
"10572" "Gustavo" 535701 62 59 2 1
"10573" "Breno" 535800 65 48 7 1
"10574" "Gabriel Boschilia" 535938 67 48 6 2
"10575" "Daniel Follonier" 535957 64 50 21 1
"10576" "Luca-Milan Zander" 536440 60 66 1 1
"10577" "Goncalo Guedes" 536455 74 50 10 1
"10578" "Manuel Benson" 536457 62 62 1 1
"10579" "Paulin Puel" 536526 59 48 2 1
"10580" "Tobias Pachonik" 536579 62 46 1 1
"10581" "Leo Dubois" 536584 69 54 23 1
"10582" "Matt Targett" 538112 66 58 16 1
"10583" "Gilles Ruyssen" 538333 65 48 13 1
"10584" "Chadrac Akolo" 538336 56 49 6 1
"10585" "Lewis Baker" 538499 72 49 23 1
"10586" "Gian-Luca Waldschmidt" 540073 62 56 1 1
"10587" "Tomasz Zajac" 540098 62 61 6 1
"10588" "Artem Simonyan" 540230 57 47 4 1
"10589" "Lorenzo Pellegrini" 540307 65 53 13 1
"10590" "Scott Fraser" 540680 58 64 23 1
"10591" "Marvelous Nakamba" 541330 71 57 30 1
"10592" "Mohamed Fares" 541556 65 59 7 1
"10593" "Jony" 541557 77 62 33 1
"10594" "Pablo Perez" 541558 70 59 9 1
"10595" "Nicolo Barella" 541820 62 54 1 1
"10596" "Nikola Milosavljevic" 542268 54 57 1 1
"10597" "Alberto Guitian" 543020 68 119 1 1
"10598" "Vanja Milinkovic-Savic" 543021 62 310 4 1
"10599" "Francisco Rodriguez" 543288 67 44 14 1
"10600" "Krzystof Piatek" 543298 56 54 19 1
"10601" "Samu" 543312 62 56 2 1
"10602" "Ibrahim Didier Ndong" 543358 71 61 43 1
"10603" "Dion Cools" 543969 67 45 5 1
"10604" "Jaroslaw Kubicki" 545056 55 53 22 1
